Timestamp,Device ID,Channel,Sensor Name,Sensor ID,Data Type,Unit,Value
2020-10-14T09:46:12.630Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:17.185Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:17.280Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:22.202Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:22.288Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:27.196Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:27.300Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:32.205Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:32.421Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:37.325Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:37.326Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:42.320Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:42.323Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:47.269Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:47.324Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:52.236Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:52.330Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:46:57.240Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:46:57.338Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:02.251Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:02.473Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:07.641Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:07.854Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:12.362Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:12.484Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:17.273Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:17.375Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:22.330Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:22.374Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:27.385Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:27.412Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:32.455Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:32.657Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:37.313Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:37.407Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:42.438Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:42.439Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:47.323Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:47.417Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:52.328Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:52.422Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:47:57.353Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:47:57.554Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:02.429Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:02.482Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:07.395Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:07.580Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:12.377Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:12.573Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:17.374Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:17.462Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:22.380Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:22.515Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:27.388Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:27.849Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:32.400Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:32.500Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:37.525Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:37.894Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:42.420Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:42.652Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:47.532Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:47.533Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:52.451Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:52.545Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:48:57.453Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:48:57.558Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:02.498Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:02.560Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:07.484Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:07.579Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:12.484Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:12.587Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:17.499Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:17.589Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:22.511Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:22.608Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:27.515Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:27.618Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:32.543Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:32.852Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:37.638Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:37.724Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:42.600Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:42.653Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:47.570Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:47.875Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:52.666Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:52.668Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:49:57.603Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:49:58.046Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:02.713Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:02.765Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:07.603Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:07.722Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:12.621Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:12.851Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:17.646Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:17.761Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:22.640Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:22.749Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:27.647Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:27.894Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:32.800Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:32.857Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:37.694Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:37.766Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:42.679Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:42.778Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:47.692Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:47.786Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:52.702Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
2020-10-14T09:50:52.817Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:57.817Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,1,Channel 1,0b2ee170-0e01-11eb-8779-7d56e82df461,,,51
2020-10-14T09:50:57.829Z,3b8cebf0-0df2-11eb-a2e4-b32ea624e442,0,Channel 0,0a270e60-0e01-11eb-8779-7d56e82df461,temp,c,22.399999618530273
